Gene,ISPP_AD,ISPP_AR,ISPP_XL,ISPP_PAE,HI,REC,CONS,RVIS,NET,GDI
HEXB,0.010499298926475551,0.6524843040173501,*,0.006419198237738455,0.20473,0.08046,1.589425327,0.9517204294,0.666915489058758,1282.40292
MFSD2B,0.0,0.031580482816819064,*,0.006305920374369296,0.000001,0.000001,0.092698526,0.4446372942,0.282681495523763,557.71715
DEK,0.0,0.05801208338864325,*,0.00626695649343423,0.000001,0.000001,0.286963757,-0.381986487,0.859987125904367,22.40799
MFSD2A,0.006267244463584616,0.012674547616373023,*,0.0,0.08021,0.09539,2.193363867,-0.492218069,0.230912229909725,78.73994
FRMD1,0.012639468484648605,0.06506889136946432,*,0.019164411924761506,0.000001,0.000001,-1.089830796,1.1206368743,0.308016968611113,503.02609
FRMD3,0.0,0.03362781565776145,*,0.012601342455280539,0.17112,0.11121,1.582054996,0.6430566254,0.0756562950057008,440.25802
FRMD5,0.0,0.0,*,0.04375531088415171,0.49661,0.10982,1.665029814,0.1305330081,0.664535196448131,105.20777
METRN,0.009479173373344382,0.0638283608790257,*,0.021534360446382527,0.000001,0.000001,0.185894813,0.000001,0.361813931658787,106.50756
DES,0.0,0.03503515426223889,*,0.7098072233984652,0.78691,0.12202,0.694911423,-0.5124440339,0.784728484187278,152.44729
FRMD6,0.0,0.02487144624905523,*,0.006310963765559402,0.36584,0.15515,0.883149726,-0.9092902751,0.710405461122416,67.82195
HEY1,0.03298853630573535,0.03497125842679922,*,0.00624415537245828,0.48579,0.23362,1.720647782,-0.0715203155,0.44098544675333,21.23101
FRMD7,0.0,0.008353081236553624,0.6431141887339717,0.0,0.1535,0.12382,1.600509515,0.3069026678,0.181474271167034,790.14837
FRMD8,0.031229106509624852,0.06237406483701316,*,0.034951294337067826,0.11775,0.10812,1.305329162,-0.1542460073,0.707469148719174,164.96748
CLCF1,0.018859083382308447,0.7147906378890445,*,0.6756401571697049,0.38031,0.2476,-0.311954234,-0.0053819721,0.965170920127915,143.12981
HEY2,0.0,0.05248713834078386,*,0.022921050303970958,0.37195,0.17951,1.670857084,-0.4040327464,0.977354022205707,218.50627
PCYT2,0.0,0.08793305906387022,*,0.03799627909204175,0.31484,0.11275,0.847362035,-0.4481253452,0.85750636899645,31.9275
TRPM4,0.6364230164439434,0.00633001432789127,*,0.6173628048735437,0.14525,0.10386,2.310684941,-1.1409542408,0.098140430721768,305.29283
ANKS1B,0.12264208972037954,0.0,*,0.028432335153855584,0.21201,0.20962,2.487836292,-1.216154,0.595300419148828,347.70248
TRPM3,0.025752199950122765,0.024368890666350368,*,0.00625875091386068,0.47591,0.114,3.105809641,-1.0932425111,0.0628229772015604,3906.11961
DDC,0.022764014262054336,0.7354049708800189,*,0.7008317450019638,0.54794,0.41033,1.132854698,0.3766789939,0.445378196799033,385.01199
TRPM6,0.038948187625443394,0.7181963620360731,*,0.7083560704107684,0.14215,0.17378,1.63916141,-0.5770470067,0.0999975695607464,2938.23469
ANKS1A,0.006172018284802841,0.006271035098978936,*,0.006351722322108975,0.44722,0.11641,1.404837277,-1.2548218493,0.986630702454914,700.58074
TRPM5,0.04301018378862505,0.13442201026169037,*,0.037678877319327744,0.000001,0.000001,-1.841124112,-0.8416608834,0.47713085072977,997.37986
TRPM8,0.037559664571157024,0.0102329366685497,*,0.023263570932241975,0.000001,0.000001,0.888949342,-1.429430352,0.279247489158685,3815.40564
TRPM7,0.042999123097915315,0.0,*,0.0,0.28336,0.14669,2.705213018,-0.8340694671,0.87762304177541,817.4218
NUP88,0.01264215118290522,0.02896579351327024,*,0.009507536975014995,0.90813,0.10329,-0.609584957,-1.1059079041,0.587908477039387,151.96324
CCNL1,0.051214716785030374,0.02231862270440889,*,0.0581649661238551,0.000001,0.000001,2.97207902,0.000001,0.957054319061789,17.56611
NUP85,0.006374278552793464,0.02591122268358014,*,0.01910050539474762,0.32422,0.09458,1.207354431,-0.9313380396,0.862328121122201,117.6478
KRTAP27-1,0.0,0.0,*,0.012581470126703758,0.000001,0.000001,0.000001,0.6816992456,0.114371359811310,1235.61613
DDN,0.03282585002683959,0.045036226408508934,*,0.06061771707126051,0.52105,0.16145,3.106401424,-0.0035625971,0.0925561872039942,2045.49656
DDO,0.012785338532731349,0.04305812206444121,*,0.021108497237921808,0.05518,0.17566,-1.639260271,2.2452500327,0.932547709959716,272.58588
TRPM2,0.0,0.0446593486026247,*,0.03436808133863355,0.09582,0.09727,-0.383379803,0.9957597019,0.605853060987781,1077.95828
CCNL2,0.031559344205890974,0.06482990093322306,*,0.022520645993060695,0.000001,0.000001,1.820210512,7.61E-05,0.961629539607781,763.45124
TRPM1,0.032270998445104025,0.6379692137819442,*,0.0336517298983705,0.14509,0.13967,1.266754005,1.7545827949,0.155630403605368,1654.25141
DDT,0.0,0.0,*,0.0,0.000001,0.000001,2.047138042,0.000001,0.282830685012272,*
MFSD10,0.025460022044252715,0.022206132744308018,*,0.031174209017304975,0.12831,0.10983,0.268113033,-1.1536387771,0.218767893115628,150.12015
PLLP,0.0,0.03513348286787392,*,0.00937335188147744,0.17595,0.12499,0.275204895,-0.1174323893,0.676678699260996,21.02809
MFSD11,0.012555095645221791,0.0,*,0.009563835681307878,0.000001,0.000001,1.099568261,-0.6483651047,0.581544748306725,47.0924
MFSD12,0.009452328941079275,0.067463741277762,*,0.02105287205258319,0.000001,0.000001,-1.331875076,-0.2572041354,0.114371359811310,1194.23215
DCC,0.7692042442472393,0.018949101358751556,*,0.08055139571884835,0.97673,0.22976,1.459193557,-1.3632732893,0.761598991893793,5178.8331
DCD,0.0,0.024892883241122928,*,0.00620271278523682,0.05804,0.16541,0.000001,0.4575949616,0.273584505661111,82.59949
NUP98,0.08318046866894287,0.029616312473177437,*,0.06297570467095867,0.9341,0.18896,-0.750567414,-1.2881171551,0.911810917920756,833.00074
DCK,0.0,0.058579683911374164,*,0.0368033316262808,0.0292,0.23891,0.749281529,0.4373644605,0.159972052094680,330.26484
TAC1,0.01260835857708677,0.0242198083670317,*,0.014614941795408277,0.25932,0.23974,0.000001,-0.0090208044,0.53917561279198,6.0286
NUP93,0.045376203397177114,0.022678219318568324,*,0.017611001416535016,0.98118,0.10229,0.149468605,-1.4146059448,0.968774667612304,297.65678
DCN,0.7204751522222569,0.020417250611122456,*,0.12693010012242298,0.60686,0.86458,1.45333172,-0.0494742139,0.83911519052719,179.81271
CDKAL1,0.03135716292915055,0.12645818973446374,*,0.07727292280564313,0.23384,0.24681,0.765759519,-0.5785836229,0.304560842598608,656.55651
TAC4,0.012578534800811716,0.1399268575980284,*,0.08513013837781198,0.00451,0.2022,0.000001,0.2132627603,0.0378166257739928,193.20212
CCNJL,0.02528955040979539,0.055446749647656744,*,0.03458502630972964,0.000001,0.000001,0.372083859,0.154398214,0.259891481837631,1120.91099
TAC3,0.012437215956126454,0.7270008792508843,*,0.645525159449953,0.0597,0.18092,0.000001,0.0368911799,0.149582848640764,13.62595
ADPRHL1,0.0,0.015789747938409274,*,0.012710270667499224,0.000001,0.000001,-0.607132719,0.2664479418,0.543873073029051,404.59018
DCT,0.050462206775143174,0.20938971917348434,*,0.23224836620431583,0.33975,0.55136,-0.730235227,-0.5988108652,0.885556988138357,178.90584
SHISA6,0.03171137156718848,0.0,*,0.0,0.000001,0.000001,0.000001,0.569646743,0.114371359811310,121.97942
ADPRHL2,0.021390203999156542,0.0,*,0.012655398547640438,0.25164,0.11284,-0.998530911,-0.5804039787,0.967754068741595,1037.65244
SHISA7,0.0,0.0,*,0.0,0.000001,0.000001,0.000001,0.000001,0.282681495523763,18.53211
SHISA8,0.0,0.0,*,0.0,0.000001,0.000001,0.000001,0.000001,0.114371359811310,*
SHISA9,0.016078526654373138,0.006292479810704011,*,0.0,0.000001,0.000001,0.000001,0.000001,0.114371359811310,70.24125
A1CF,0.02245404465406284,0.09058713453448414,*,0.045677464037979267,0.18871,0.35999,1.645283188,-0.3783461165,0.542316824803263,314.85493
SHISA2,0.038037018894852,0.017143327696632477,*,0.0,0.3978,0.10893,-0.369637844,0.000001,0.114371359811310,1189.34167
SHISA3,0.0,0.018930374882198085,*,0.017470330364778377,0.000001,0.000001,0.873558133,-0.4058538669,0.0811900612488305,1584.1848
SHISA4,0.0,0.014673822568368374,*,0.025297340743967982,0.000001,0.000001,1.078667105,0.569646743,0.114906199789735,33.47745
SHISA5,0.0,0.019913994293013933,*,0.006378064212480208,0.134,0.0961,0.127094419,-0.2037968257,0.167379185398313,45.73833
MGME1,0.0,0.6807366621049524,*,0.6864342325748489,0.30247,0.09838,0.000001,0.6835152897,*,246.46564
DCX,0.0,0.0,0.9583546056058123,0.20772692543172996,0.89424,0.79984,2.554154064,-0.0972061904,0.53917561279198,11.70059
RNF144A,0.02861454616153683,0.006365590465794527,*,0.01891044999974393,0.15192,0.10676,1.678065642,-0.1615247089,0.789874025835138,17.81597
RNF144B,0.009457934456993786,0.022847798027579826,*,0.0,0.2419,0.11712,0.716788745,0.0607565283,0.878586675408605,48.42165
PLP2,0.006361954215031807,0.01263075803319447,0.011154336993181808,0.006391561822702822,0.34377,0.1316,0.000001,-0.0072013718,0.474103381275263,28.22389
WDTC1,0.006313001930705254,0.0,*,0.023604000563087816,0.98674,0.14896,3.11610294,-0.44448505,0.984617763545551,58.41954
ALPK1,0.01906183456440085,0.047582109834181444,*,0.0062420101330247415,0.13433,0.09578,0.577892255,1.458702267,0.505194729146152,1017.82107
PLP1,0.008489581138702948,0.0,0.8125662362365871,0.06766349967588929,0.95448,0.36844,2.103479148,0.0130256087,0.800905186959344,5.34269
ALPK3,0.0,0.028976949946287186,*,0.021986081756285525,0.14433,0.11326,0.223323182,0.2294656545,0.0827001072790175,3085.49692
ALPK2,0.0,0.0392594825308979,*,0.05515412649684408,0.03572,0.07481,-0.265899998,4.9260386877,0.0375389479406501,17557.68576
BZRAP1,0.04582637391365881,0.03259437656892253,*,0.04987841375162993,0.23672,0.12463,-0.102077119,2.2786330887,0.999549871881202,3139.02127
OR7A5,0.0,0.0,*,0.01588833193070249,0.000001,0.000001,-0.589479459,0.7514741143,0.0726209112618002,378.79994
DBH,0.04410270817919829,0.8088943405431609,*,0.7663846185884503,0.23753,0.69486,-1.258972329,-0.0092347932,0.869823105431253,637.88987
COTL1,0.0,0.01852702380450279,*,0.006336555838717541,0.21636,0.14468,1.114303393,-0.2294837713,0.781199836008485,15.10739
TAB1,0.014954184686079921,0.04988129751111697,*,0.053316908212051935,0.35773,0.30319,0.648661816,-1.2179688265,0.322124934047856,305.94322
TAB2,0.5725115379523357,0.04757857532561367,*,0.6588983369842053,0.41916,0.22685,1.389547694,-1.1113609195,0.53917561279198,16.16045
DBI,0.0,0.0,*,0.0,0.01062,0.07923,0.000001,0.000001,0.0510202945566969,1161.87674
TAB3,0.0,0.0,0.12433404367713739,0.0377639675843209,0.38381,0.11678,1.473789039,-0.6704118254,0.86015869959571,3159.31368
A1BG,0.027942053258773154,0.15827507749380532,*,0.10267658774509313,0.07384,0.31615,0.574138094,-0.4665314438,0.65927761647298,79.3774
DBT,0.04267487700983524,0.6764531652954089,*,0.7056588383385097,0.39075,0.32097,1.471585752,0.8176166438,0.97933794919076,173.95713
ITPA,0.0,0.6721118048174626,*,0.7192055487789235,0.05261,0.46909,0.8715021,0.0607565283,0.0873206056779829,879.41235
DBP,0.0,0.009470837860335925,*,0.0,0.40179,0.12112,1.343548973,0.000001,0.965226731155893,37.64375
HEYL,0.0,0.03668631380510307,*,0.05601041601900485,0.14354,0.11836,-1.003834149,-0.1376585754,0.491713023876524,64.20269
CGA,0.036357528929345545,0.06777924155418016,*,0.04819367442169941,0.00193,0.40525,0.000001,-0.0531135452,0.0338273714584594,*
CGB,0.012689072594434653,0.0,*,0.012875888874123595,0.000001,0.000001,2.779544064,0.000001,0.53917561279198,8.77236
STARD3NL,0.006307562717550757,0.0063333781358800734,*,0.006287243649501952,0.30747,0.14229,1.33389032,-0.2074375289,0.307483654878265,7.98594
AQP9,0.0,0.040154414783014264,*,0.0,0.7915,0.11664,-0.453380943,-0.2258429198,0.127247010376620,30.66006
AQP8,0.021079269084461495,0.01723249953007554,*,0.012572693969185166,0.06963,0.13569,1.315672238,0.2628100446,0.362485948011023,141.60561
ATG101,0.0,0.0,*,0.0,0.000001,0.000001,0.000001,-0.4279001894,*,*
AQP5,0.009650389116556867,0.05431365933011945,*,0.07537605121041391,0.3793,0.24105,0.695253634,-0.3378940345,0.785707045596836,49.83838
AQP4,0.0,0.09998375267577092,*,0.09806715732781861,0.27293,0.34547,-0.705852503,-0.0697007245,0.562031093665063,138.0763
AQP7,0.0,0.04635035843025267,*,0.028537730816377116,0.0624,0.1324,0.156330113,0.1084869281,0.038128117443585,500.92929
AQP6,0.02792183251587407,0.05745268757771843,*,0.05764398875308307,0.07348,0.13983,1.277755924,0.4189530425,0.127303532698265,851.72723
AQP1,0.051439872040617535,0.030302807702114215,*,0.7560765503859552,0.70453,0.40588,1.498474567,0.0405295409,0.754760017431653,3332.8913
GPCPD1,0.012498617108921917,0.037052700051152486,*,0.0,0.000001,0.000001,1.609611642,-0.2019769636,0.114371359811310,1192.76751
AQP3,0.019387010730237516,0.02515314009191736,*,0.7152556155332157,0.36135,0.33901,2.178957811,-0.2956224973,0.514226521863603,10.88584
AQP2,0.03849542547023035,0.11086179615323269,*,0.7893596274580245,0.22652,0.60646,1.651326846,-0.516085732,0.741230666134119,10.60227
S1PR2,0.02720242121071273,0.02862452192103456,*,0.03579854459494014,0.13555,0.16663,1.316111236,-0.4022122566,0.154988274010899,52.79275
CFP,0.012857686832966748,0.0,0.7373708393143318,0.6629673047629427,0.14504,0.26817,0.89676282,0.3509954662,0.662290640343243,78.28928
S1PR3,0.006280124281131091,0.058004370281591375,*,0.018983669503009185,0.124,0.13731,1.702836897,0.0423487925,0.647458116311007,330.63286
GAB4,0.009473871827126168,0.006402130937241469,*,0.019030663965098275,0.07436,0.06872,-0.735078726,1.0251424586,0.0750255521958711,4763.03429
S1PR1,0.012187312036309749,0.014474829330319657,*,0.006425140352816643,0.30085,0.18374,2.585683818,0.0607565283,0.773370450014145,167.09789
CLEC4E,0.0,0.00634951274785595,*,0.006386031854762898,0.000001,0.000001,0.000001,0.0828027428,0.114371359811310,44.54698
GAB2,0.03613534054074526,0.10857796899774544,*,0.1501965050181531,0.33753,0.45406,0.735640091,-1.0415783763,0.790513559921877,308.9105
CLEC4F,0.0,0.0,*,0.012714328352942752,0.0534,0.08548,-0.557028224,3.1386075295,0.044326980675145,3574.13101
IFT20,0.0,0.0,*,0.03889497435978248,0.1922,0.10501,0.000001,-0.0972061904,0.935572072109621,65.03627
GAB3,0.0,0.0,0.0873214256399804,0.0,0.23691,0.1015,1.428561849,-0.0494742139,0.733699773704677,56.46274
CLEC4G,0.0,0.0,*,0.018843204343922865,0.10805,0.10715,1.885785098,0.3271310692,0.115912880863080,53.55037
S1PR4,0.02496275631968032,0.062187332989710326,*,0.050432072150934835,0.14051,0.14623,1.248750238,-0.5326709113,0.937567789864713,125.09601
MIS18A,0.0,0.028605603885473972,*,0.019164732031254943,0.40279,0.10442,0.922317358,-0.0953862162,0.114371359811310,45.79481
HRSP12,0.019018743369649285,0.05077294620333766,*,0.00636306605997433,0.000001,0.000001,0.000001,-0.0531135452,0.799824854059815,*
IFT22,0.0,0.0,*,0.0,0.000001,0.000001,0.000001,-0.2074375289,*,*
GAB1,0.0,0.0,*,0.006316035250526643,0.56132,0.13791,2.546129038,-0.0035625971,0.913646554202473,88.08154
S1PR5,0.00947168591090389,0.04988303280852526,*,0.04464715259421312,0.09462,0.11955,0.000001,0.6173737742,0.447452932534633,237.86868
CLEC4A,0.0,0.020601655120824694,*,0.0,0.02367,0.08097,0.000001,0.7055626265,0.144475337426643,71.33982
CFH,0.05308724599927608,0.006446182236320661,*,0.7123926637220268,0.000001,0.000001,0.744664789,0.5198833832,0.361971942556734,1002.72313
OR7C1,0.0,0.0,*,0.0,0.000001,0.000001,-0.489139529,1.6848137798,0.0465264872521721,1256.02466
OR7C2,0.009448703020819044,0.0,*,0.0,0.06353,0.09697,-0.40126708,0.5971444475,0.0551729265809608,391.7792
CLEC4C,0.0,0.012636260366181498,*,0.0,0.000001,0.000001,0.000001,0.7478421433,0.622449400054001,141.03042
NGFRAP1,0.0,0.006288161137882378,0.01280543176312401,0.02879797496849912,0.000001,0.000001,0.000001,-0.0090208044,0.53917561279198,0.89045
CLEC4D,0.0,0.0,*,0.012581978868322031,0.04753,0.07066,0.000001,0.3509954662,0.192204443693358,789.62058
CFI,0.0,0.0,*,0.6863145052562276,0.000001,0.000001,-0.141541402,0.8230720223,0.501519073306695,104.98207
CFD,0.031411603437843896,0.6686971367276342,*,0.806596621080825,0.15736,0.5002,0.993639019,0.000001,0.782268967498741,240.48233
IFT27,0.0,0.6309565477722748,*,0.0,0.03165,0.08118,0.806056102,0.3932709247,0.86015869959571,167.91204
HFM1,0.006410991928098472,0.6652965674408936,*,0.6476253700362229,0.000001,0.000001,0.52691246,-0.7220150166,0.177046505186480,900.90192
PMCH,0.0,0.0,*,0.0,0.000001,0.000001,0.000001,-0.0751598784,0.0143679491374814,6.88198
TRPA1,0.6417003017747676,0.06900197488749037,*,0.06090710670264707,0.000001,0.000001,1.110971845,0.7862693434,0.694482972178721,3070.92102
OLA1,0.021115935436576725,0.09958032631050771,*,0.04673137018794482,0.52914,0.25278,0.797136487,-0.227663163,0.53917561279198,829.8618
CLEC4M,0.012666207619704242,0.01887699712485159,*,0.031952365177397385,0.000001,0.000001,-1.181517136,0.0662141039,0.357763292136906,360.36467
CGN,0.02495538446838068,0.09545402759731084,*,0.06606484669798195,0.15256,0.40474,0.962222645,1.9714022055,0.510900599357728,2222.88681
NOL4L,0.0,0.025225111937381018,*,0.006258143745526267,0.000001,0.000001,0.000001,-1.0452163548,*,*
OR7D2,0.009435071727117333,0.012595388767658014,*,0.0,0.12848,0.09473,-0.413502618,-0.2037968257,0.0977265132112539,142.40142
ATP6V1G3,0.006382374685683429,0.025642319732361262,*,0.0,0.09616,0.11651,0.000001,1.1024322206,0.114371359811310,304.83429
OR7D4,0.0,0.006390871117903793,*,0.0,0.12581,0.08118,-0.34133732,0.5530509048,0.107812996987451,1688.91918
CLEC5A,0.0,0.034108810409053836,*,0.0,0.09973,0.09481,0.000001,0.2150807215,0.136833206368729,56.35884
TDRD3,0.012772262647419728,0.05370338817358682,*,0.014697557098741987,0.07545,0.09916,0.973753435,-0.4242585377,0.961444107404717,1021.25015
TDRD5,0.018893114215416847,0.013512955329806089,*,0.04124287147458987,0.000001,0.000001,1.574054857,0.6944334773,0.177985347706942,4678.47074
TDRD6,0.03775887427279658,0.0789690856350724,*,0.05900921762935507,0.16005,0.09611,-2.293552948,-0.6580305589,0.654997389595392,4006.10809
TDRD7,0.009531357172099103,0.6965863340953927,*,0.681213468059261,0.24173,0.10387,0.491867678,-1.280491183,0.915289974711035,158.83337
OLAH,0.0,0.02374865510449041,*,0.0,0.09576,0.06903,0.124534195,0.4612283722,0.0486607508165913,95.67275
DHFRL1,0.018909787147798476,0.08165147115034976,*,0.012923856762681095,0.000001,0.000001,0.000001,0.1930342957,0.340912402459394,1099.19969
TDRD9,0.006347135672559959,0.043952251069807345,*,0.012713228562733273,0.12943,0.10013,-0.521411915,-0.1910641157,0.154895832878496,513.83114
AKAP12,0.0,0.06380323758027848,*,0.0,0.40676,0.11841,0.055956176,0.9148322965,0.718632468928952,3581.87772
AKAP13,0.006408508980721434,0.13349050491386907,*,0.21970557044251385,0.2224,0.22007,-1.952802503,1.9888274911,0.955749590679094,3944.37006
IGF2BP1,0.052872759807893396,0.0,*,0.053361386901085835,0.92265,0.48799,3.654241518,-0.381986487,0.868067458276321,33.32025
IGF2BP2,0.052220362266094944,0.028695138207000554,*,0.0,0.80885,0.21615,2.612905857,-0.7585992616,0.800905186959344,26.44571
AKAP10,0.0,0.0466949550377243,*,0.014777444558347829,0.45227,0.13055,-0.261056292,7.61E-05,0.955548394999674,5105.66198
IGF2BP3,0.018581465371208063,0.006290336444016869,*,0.0,0.81169,0.11096,1.627652051,-0.468351206,0.851118119093431,23.06422
AKAP11,0.06399074614949897,0.09935683767362309,*,0.03432355879394502,0.21312,0.08419,-0.877466946,1.4458703904,0.73840250816168,931.34938
AKAP14,0.006321819304408047,0.0,0.05420419180384815,0.0,0.05279,0.08574,0.000001,0.0809838472,0.713905693171111,19.28263
GAD2,0.11179363910609004,0.10356416733805036,*,0.22361334618689419,0.46051,0.86241,1.551946629,-0.1119732654,0.994651375436725,169.77404
COX6B1,0.0,0.6005807361093027,*,0.01875648060043807,0.11335,0.14225,0.000001,-0.0310671881,0.854680661985836,3.30437
CDA,0.046252839299496105,0.14080904249972906,*,0.1094399348701935,0.19135,0.55306,0.000001,-0.2497093186,0.807864150988784,1411.79974
